Row.names	gene.symbol	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000043633	Fam221b	family with sequence similarity 221, member B [Source:MGI Symbol;Acc:MGI:2441678]	594.816552392624	-0.149930703476846	0.143128749188375	-1.04752332656466	0.294858279432353	0.506266102421588
ENSMUSG00000043635	Adamts3	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3 [Source:MGI Symbol;Acc:MGI:3045353]	1.22620406634128	-1.58175680441716	2.25398671629453	-0.701759594669445	0.4828291007762	NA
ENSMUSG00000043639	Rbm20	RNA binding motif protein 20 [Source:MGI Symbol;Acc:MGI:1920963]	66.1414092443132	-0.142355978964042	0.28162807028353	-0.505475107011617	0.613225178078611	0.777546825568325
ENSMUSG00000043648	Pld6	phospholipase D family, member 6 [Source:MGI Symbol;Acc:MGI:2687283]	1.35013187527233	2.00150996021039	2.11441970515231	0.946600126423912	0.343842579501613	NA
ENSMUSG00000043664	Tmem221	transmembrane protein 221 [Source:MGI Symbol;Acc:MGI:3525074]	4.99854080039011	-0.65513706478342	1.06512324589637	-0.615080993967116	0.538501233036383	NA
ENSMUSG00000043668	Tox3	TOX high mobility group box family member 3 [Source:MGI Symbol;Acc:MGI:3039593]	0.428369885751552	2.60832389180529	3.36939622975454	0.774122042629373	0.438858623467226	NA
ENSMUSG00000043670	Diras1	DIRAS family, GTP-binding RAS-like 1 [Source:MGI Symbol;Acc:MGI:2183442]	0.391801666899976	2.49801038646389	3.79044979767136	0.659027429409178	0.509878154997496	NA
ENSMUSG00000043671	Dpy19l3	dpy-19-like 3 (C. elegans) [Source:MGI Symbol;Acc:MGI:2443952]	553.486880366747	-0.231052744094255	0.127067596677494	-1.81834511815535	0.0690114009222316	0.192998898595158
ENSMUSG00000043673	Kcns3	potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3 [Source:MGI Symbol;Acc:MGI:1098804]	0.154654045281233	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000043681	Fam25c	family with sequence similarity 25, member C [Source:MGI Symbol;Acc:MGI:1916384]	1.55674839937913	0.106409257699408	1.82423092242682	0.058331023990016	0.953484956008072	NA
ENSMUSG00000043683	Fem1a	feminization 1 homolog a (C. elegans) [Source:MGI Symbol;Acc:MGI:1335089]	793.853467125588	-0.476516620368704	0.104557497710478	-4.55746006554393	5.17759306490444e-06	0.000120029600443811
ENSMUSG00000043702	Pde12	phosphodiesterase 12 [Source:MGI Symbol;Acc:MGI:2443226]	434.679442320842	0.357743459354967	0.132142100424973	2.70726330370452	0.00678404279162872	0.0356978442050871
ENSMUSG00000043705	Capn13	calpain 13 [Source:MGI Symbol;Acc:MGI:2685789]	0.195900833449988	1.56960375280916	4.55528302302354	0.344567778747443	0.730419332744187	NA
ENSMUSG00000043716	Rpl7	ribosomal protein L7 [Source:MGI Symbol;Acc:MGI:98073]	11753.5161103114	-0.0947150366472947	0.0861083496935547	-1.09995182795129	0.271353111220222	0.479269964979634
ENSMUSG00000043719	Col6a6	collagen, type VI, alpha 6 [Source:MGI Symbol;Acc:MGI:2444259]	1.13658745743183	-1.57887330041228	2.27407103597268	-0.694293746957183	0.487498011630474	NA
ENSMUSG00000043733	Ptpn11	protein tyrosine phosphatase, non-receptor type 11 [Source:MGI Symbol;Acc:MGI:99511]	2439.30192757829	-0.175628998954201	0.0794410352085122	-2.2108095456362	0.027049028540874	0.0992584574262464
ENSMUSG00000043753	Dmrta1	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	0.656145150381831	-0.302812922266447	2.86907002962371	-0.105543928569133	0.915944214659347	NA
ENSMUSG00000043782	Ccdc64b	coiled-coil domain containing 64B [Source:MGI Symbol;Acc:MGI:2388267]	12.350726194521	0.574611076067681	0.627839588852643	0.915219566064262	0.360076374920877	0.570823103976231
ENSMUSG00000043789	Vwce	von Willebrand factor C and EGF domains [Source:MGI Symbol;Acc:MGI:1919018]	4.84580825591952	-0.0182246019396751	1.01974015937087	-0.0178718095705074	0.985741118125684	NA
ENSMUSG00000043795	Prr33	proline rich 33 [Source:MGI Symbol;Acc:MGI:3642289]	57.8487626531566	0.0473808236827926	0.301266609883564	0.157272071077192	0.875030430371398	0.936221906462124
ENSMUSG00000043801	Oaz1-ps	ornithine decarboxylase antizyme 1, pseudogene [Source:MGI Symbol;Acc:MGI:108188]	4237.98245392439	-0.123095645420465	0.0923377553135388	-1.3331019906482	0.182498336218028	0.372783605535338
ENSMUSG00000043807	Ly6g5b	lymphocyte antigen 6 complex, locus G5B [Source:MGI Symbol;Acc:MGI:2385809]	4.79988289843359	-0.497963138081378	1.05397991500732	-0.472459798323502	0.636598630304482	NA
ENSMUSG00000043811	Rtn4r	reticulon 4 receptor [Source:MGI Symbol;Acc:MGI:2136886]	0.403603268789098	0.610776684515215	3.58685473186476	0.170281968513868	0.864788391205189	NA
ENSMUSG00000043822	Adamtsl5	ADAMTS-like 5 [Source:MGI Symbol;Acc:MGI:1913798]	685.405903928954	0.0124536979202144	0.107627898739882	0.115710685296504	0.907881837498856	0.954362123919765
ENSMUSG00000043831	Lysmd4	LysM, putative peptidoglycan-binding, domain containing 4 [Source:MGI Symbol;Acc:MGI:1922349]	101.482346770067	-0.334170195990251	0.235960774093224	-1.41621079721592	0.156713795572138	0.338949926717583
ENSMUSG00000043832	Clec4a3	C-type lectin domain family 4, member a3 [Source:MGI Symbol;Acc:MGI:1920399]	46.4384678125846	-0.676359961528418	0.356786050631819	-1.89570180877497	0.0579994860160212	0.170667406486333
ENSMUSG00000043843	Tmem145	transmembrane protein 145 [Source:MGI Symbol;Acc:MGI:3607779]	0.215973662741157	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000043866	Taf10	TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:MGI Symbol;Acc:MGI:1346320]	357.647452549837	0.118754095298809	0.13952364211011	0.851139588264831	0.394691816512301	0.604708130487624
ENSMUSG00000043872	Zmym1	zinc finger, MYM domain containing 1 [Source:MGI Symbol;Acc:MGI:1915560]	107.363246671953	0.0918281742713836	0.22969771435138	0.399778354480749	0.689319774867937	0.829618743989754
ENSMUSG00000043881	Kbtbd7	kelch repeat and BTB (POZ) domain containing 7 [Source:MGI Symbol;Acc:MGI:2685141]	118.137959589154	-0.00547728094974586	0.214170691154094	-0.0255743721058686	0.9795968274795	0.98871932606561
ENSMUSG00000043885	Slc36a4	solute carrier family 36 (proton/amino acid symporter), member 4 [Source:MGI Symbol;Acc:MGI:2442595]	328.75958139856	-0.204067207529622	0.14336943686897	-1.42336617891668	0.15463003152166	0.336346522364453
ENSMUSG00000043892	Olfr1018	olfactory receptor 1018 [Source:MGI Symbol;Acc:MGI:3030852]	0.215973662741157	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000043895	S1pr2	sphingosine-1-phosphate receptor 2 [Source:MGI Symbol;Acc:MGI:99569]	1447.77098397207	-0.240714616608241	0.0906872123591202	-2.6543391327877	0.00794639187611917	0.0400240820063598
ENSMUSG00000043903	Gm22	predicted gene 22 [Source:MGI Symbol;Acc:MGI:2684868]	29.622912934112	-0.147171053574469	0.442838236328194	-0.332335922016902	0.73963561800038	0.861417945650448
ENSMUSG00000043909	Trp53bp1	transformation related protein 53 binding protein 1 [Source:MGI Symbol;Acc:MGI:1351320]	1246.34755078246	-0.0362821616511157	0.106892421439682	-0.339426885109804	0.734288168065764	0.857900730228411
ENSMUSG00000043913	Ccdc60	coiled-coil domain containing 60 [Source:MGI Symbol;Acc:MGI:2141043]	0.154654045281233	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000043923	Ccdc84	coiled-coil domain containing 84 [Source:MGI Symbol;Acc:MGI:2685960]	94.5447417410565	-0.0178929990113505	0.250166586720083	-0.0715243360272223	0.942980456805837	0.971067584599237
ENSMUSG00000043924	Ncmap	noncompact myelin associated protein [Source:MGI Symbol;Acc:MGI:2444888]	0.195900833449988	1.56960375280916	4.55528302302354	0.344567778747443	0.730419332744187	NA
ENSMUSG00000043929	Klhl15	kelch-like 15 [Source:MGI Symbol;Acc:MGI:1923400]	175.726611815208	-0.0141360496141519	0.183504431479925	-0.0770338323720449	0.938596630583037	0.968704808576348
ENSMUSG00000043931	Gimap7	GTPase, IMAP family member 7 [Source:MGI Symbol;Acc:MGI:1349657]	24.1296965826779	1.62047480735104	0.473290041524647	3.42385147621292	0.000617403544115218	0.00565636274751387
ENSMUSG00000043932	Klri2	killer cell lectin-like receptor family I member 2 [Source:MGI Symbol;Acc:MGI:2443965]	14.9788690174249	0.173077446871694	0.587125104201867	0.294788019849661	0.768155818759829	0.879190168383457
ENSMUSG00000043940	Wdfy3	WD repeat and FYVE domain containing 3 [Source:MGI Symbol;Acc:MGI:1096875]	761.567413688178	-0.139255222169828	0.127768752251962	-1.08990046247939	0.275756992873119	0.484940982274995
ENSMUSG00000043943	Naalad2	N-acetylated alpha-linked acidic dipeptidase 2 [Source:MGI Symbol;Acc:MGI:1919810]	9.21972700710325	-0.0666780519023074	0.78017966661986	-0.0854649957633362	0.931891722955471	NA
ENSMUSG00000043953	Ccrl2	chemokine (C-C motif) receptor-like 2 [Source:MGI Symbol;Acc:MGI:1920904]	149.105915360424	0.373442287276837	0.194601410914138	1.91901120101132	0.0549829163098365	0.164125072406609
ENSMUSG00000043962	Thrap3	thyroid hormone receptor associated protein 3 [Source:MGI Symbol;Acc:MGI:2442637]	2840.7194650895	0.13589217178718	0.0801750830154681	1.69494270134978	0.0900862909459157	0.232768089471833
ENSMUSG00000043964	Orai3	ORAI calcium release-activated calcium modulator 3 [Source:MGI Symbol;Acc:MGI:3039586]	585.87652770715	-0.350942316373625	0.122399316490349	-2.86719179842231	0.00414131949472789	0.024514198989666
ENSMUSG00000043969	Emx2	empty spiracles homeobox 2 [Source:MGI Symbol;Acc:MGI:95388]	2.45728936477863	0.139119458319147	1.41152681538015	0.0985595574970919	0.921487982059115	NA
ENSMUSG00000043987	Cep164	centrosomal protein 164 [Source:MGI Symbol;Acc:MGI:2384878]	809.550185078865	-0.015807458316193	0.109551934963799	-0.144291913432807	0.885269963632238	0.941395477154575
ENSMUSG00000043991	Pura	purine rich element binding protein A [Source:MGI Symbol;Acc:MGI:103079]	2093.97606886547	0.209330613612223	0.0885624400742451	2.36365002405911	0.0180958982321706	0.0741469701085648
ENSMUSG00000043998	Mgat2	mannoside acetylglucosaminyltransferase 2 [Source:MGI Symbol;Acc:MGI:2384966]	2787.05997708166	0.186020128986315	0.0789217346090316	2.35702027974722	0.0184222407576469	0.0750052767274612
ENSMUSG00000043999	Gpr75	G protein-coupled receptor 75 [Source:MGI Symbol;Acc:MGI:2441843]	0.594825532921907	-0.141219467176638	2.95271493906489	-0.047826989767377	0.961854126440743	NA
ENSMUSG00000044005	Gls2	glutaminase 2 (liver, mitochondrial) [Source:MGI Symbol;Acc:MGI:2143539]	33.0110032797836	-0.786414925444884	0.411698541040434	-1.91017175688181	0.056111102332902	0.166679362203997
ENSMUSG00000044006	Cilp2	cartilage intermediate layer protein 2 [Source:MGI Symbol;Acc:MGI:1915959]	1.96035166816823	0.203806210479789	1.55557000250412	0.13101706136767	0.895761810724825	NA
ENSMUSG00000044014	Npy5r	neuropeptide Y receptor Y5 [Source:MGI Symbol;Acc:MGI:108082]	0.986627199821883	1.35167884733219	2.22460730855217	0.607603347402422	0.543450580169369	NA
ENSMUSG00000044017	Adgrd1	adhesion G protein-coupled receptor D1 [Source:MGI Symbol;Acc:MGI:3041203]	59.7199613602148	-0.734931102266514	0.305625726147303	-2.40467682983041	0.0161867729968733	0.0686544382343905
ENSMUSG00000044018	Mrpl50	mitochondrial ribosomal protein L50 [Source:MGI Symbol;Acc:MGI:107329]	1010.72488922562	0.221267399676096	0.0977103250432532	2.2645242412012	0.0235418905333658	0.0903213106185773
ENSMUSG00000044021	Muc19	mucin 19 [Source:MGI Symbol;Acc:MGI:2676278]	0.855576358318894	-0.879197254555429	2.78649334562498	-0.315521031455482	0.752366085173159	NA
ENSMUSG00000044022	Pcdhb21	protocadherin beta 21 [Source:MGI Symbol;Acc:MGI:2136759]	80.2554380787223	-0.0571260787788554	0.256739476671297	-0.222506018628346	0.823919988510838	0.908579348466096
ENSMUSG00000044024	Rell2	RELT-like 2 [Source:MGI Symbol;Acc:MGI:1918044]	6.77411326683679	0.487586320329639	0.877103052123368	0.555905396919151	0.578275528625112	NA
ENSMUSG00000044026	Slc35g1	solute carrier family 35, member G1 [Source:MGI Symbol;Acc:MGI:2444789]	802.782823230631	-0.0503607636445365	0.101660318856294	-0.495382704000032	0.620330001334189	0.782061276155618
ENSMUSG00000044030	Irf2bp1	interferon regulatory factor 2 binding protein 1 [Source:MGI Symbol;Acc:MGI:2442159]	603.960784013336	-0.279648298755424	0.117490283232595	-2.38018235262744	0.0173040726241068	0.0717710594358945
ENSMUSG00000044033	Ccdc141	coiled-coil domain containing 141 [Source:MGI Symbol;Acc:MGI:1919735]	50.6828939681136	0.0564838324562432	0.318483663585532	0.177352369727039	0.859231617615609	0.927373902036178
ENSMUSG00000044034	Npb	neuropeptide B [Source:MGI Symbol;Acc:MGI:2387153]	2.98712452657245	-0.226547797928899	1.29210509243298	-0.175332331135943	0.86081850866312	NA
ENSMUSG00000044037	Als2cl	ALS2 C-terminal like [Source:MGI Symbol;Acc:MGI:2447532]	10.7917603176149	-0.141460982039723	0.685329083558217	-0.206413218749247	0.836468146090461	0.915363239112185
ENSMUSG00000044041	Krt13	keratin 13 [Source:MGI Symbol;Acc:MGI:101925]	3.47334653252604	0.708244772204441	1.2263428519627	0.577525910532222	0.563584240434205	NA
ENSMUSG00000044042	Fmn1	formin 1 [Source:MGI Symbol;Acc:MGI:101815]	78.9784857450407	-0.788651314086884	0.282570480977973	-2.79098974300985	0.00525471374594668	0.0294602204221029
ENSMUSG00000044043	Pcdhb14	protocadherin beta 14 [Source:MGI Symbol;Acc:MGI:2136749]	19.4594537598623	0.0449887745495728	0.514023021706393	0.0875228786450544	0.930255900680102	0.964178553343174
ENSMUSG00000044052	Ccr10	chemokine (C-C motif) receptor 10 [Source:MGI Symbol;Acc:MGI:1096320]	22.4335828346532	-0.23924626571438	0.475963851029948	-0.50265637862344	0.615205883631254	0.778535862667537
ENSMUSG00000044055	Otos	otospiralin [Source:MGI Symbol;Acc:MGI:2672814]	0.986627199821883	1.35167884733219	2.22460730855217	0.607603347402422	0.543450580169369	NA
ENSMUSG00000044056	Efcab9	EF-hand calcium binding domain 9 [Source:MGI Symbol;Acc:MGI:1916556]	4.12742980291613	-0.626173456863982	1.12936070819933	-0.554449479531091	0.579271271513905	NA
ENSMUSG00000044058	Mthfr-ps1	5,10-methylenetetrahydrofolate reductase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:2384077]	0.309308090562465	-1.44644362678446	4.25915172730567	-0.339608381995698	0.73415146501915	NA
ENSMUSG00000044066	Cep68	centrosomal protein 68 [Source:MGI Symbol;Acc:MGI:2667663]	752.31217236484	-0.0122170890848999	0.10510501584029	-0.11623697486963	0.907464733640395	0.954179957058806
ENSMUSG00000044067	Gpr22	G protein-coupled receptor 22 [Source:MGI Symbol;Acc:MGI:1920260]	1.39382312669585	0.402792186310499	1.82995716127495	0.220110172431507	0.825785352625684	NA
ENSMUSG00000044068	Zrsr1	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1 [Source:MGI Symbol;Acc:MGI:98885]	226.788210943819	0.271455767341261	0.161031994477307	1.68572567347487	0.0918486495328849	0.235839636218993
ENSMUSG00000044071	Fam19a2	family with sequence similarity 19, member A2 [Source:MGI Symbol;Acc:MGI:2143691]	0.428369885751552	2.60832389180529	3.36939622975454	0.774122042629373	0.438858623467226	NA
ENSMUSG00000044072	Eml6	echinoderm microtubule associated protein like 6 [Source:MGI Symbol;Acc:MGI:2442895]	78.5882332412766	-0.0417965444020501	0.276633182846785	-0.151090133048859	0.87990461583388	0.938710459391306
ENSMUSG00000044080	S100a1	S100 calcium binding protein A1 [Source:MGI Symbol;Acc:MGI:1338917]	804.656375155313	-0.152391471085095	0.118370797961962	-1.28740765213111	0.197952238581091	0.391919077327134
ENSMUSG00000044081	Zfp85os	zinc finger protein 85, opposite strand [Source:MGI Symbol;Acc:MGI:1915521]	25.0057790032617	-0.174687470224672	0.476203727890781	-0.366833479020426	0.713743233261353	0.843269546205691
ENSMUSG00000044083	Efcab8	EF-hand calcium binding domain 8 [Source:MGI Symbol;Acc:MGI:3644206]	2.81239765200005	0.33885355340203	1.30023048341634	0.260610374640423	0.794392988287329	NA
ENSMUSG00000044086	Lmod3	leiomodin 3 (fetal) [Source:MGI Symbol;Acc:MGI:2444169]	0.464938104603129	2.71121489919673	3.53894210421124	0.766108859472569	0.443611531911237	NA
ENSMUSG00000044098	Rsbn1	rosbin, round spermatid basic protein 1 [Source:MGI Symbol;Acc:MGI:2444993]	392.842863405822	0.237043697305881	0.140272286282233	1.68988261037494	0.0910504151017937	0.234332790576461
ENSMUSG00000044122	Proca1	protein interacting with cyclin A1 [Source:MGI Symbol;Acc:MGI:1918274]	8.60695199192974	1.35559241759981	0.777759455843523	1.7429455950871	0.0813431185641639	NA
ENSMUSG00000044134	Fam109a	family with sequence similarity 109, member A [Source:MGI Symbol;Acc:MGI:2442708]	150.062668937906	-0.261622379285851	0.195360448664838	-1.33917781758729	0.180512792013232	0.370318470021761
ENSMUSG00000044139	Prss53	protease, serine 53 [Source:MGI Symbol;Acc:MGI:2652890]	1.16136929274839	1.04976860068515	2.32656403354486	0.451209846601849	0.651838313575827	NA
ENSMUSG00000044147	Arf6	ADP-ribosylation factor 6 [Source:MGI Symbol;Acc:MGI:99435]	3950.97348672811	0.20740973363245	0.0741307287585687	2.79789146964882	0.00514373930568773	0.0289445118105935
ENSMUSG00000044149	Nkrf	NF-kappaB repressing factor [Source:MGI Symbol;Acc:MGI:1924536]	302.759071613974	-0.0277816643356389	0.150743723252556	-0.184297320884755	0.853780215554534	0.925257371886952
ENSMUSG00000044155	Lsm8	LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923772]	971.966716198657	0.428611035640609	0.111555622849525	3.84212847987728	0.000121971956231993	0.00156560635188729
ENSMUSG00000044156	Hepacam2	HEPACAM family member 2 [Source:MGI Symbol;Acc:MGI:2141520]	4.00431326061449	2.03323361963702	1.16236951297666	1.74921451133917	0.0802539466244243	NA
ENSMUSG00000044162	Tnip3	TNFAIP3 interacting protein 3 [Source:MGI Symbol;Acc:MGI:3041165]	25.4296328475405	0.425431231811951	0.446020746897136	0.953837315352658	0.340165997604631	0.551227132862575
ENSMUSG00000044164	Rnf182	ring finger protein 182 [Source:MGI Symbol;Acc:MGI:3045355]	10.4731269353076	-0.572156997414064	0.73092713659741	-0.782782535722442	0.433754824832382	0.640330286739971
ENSMUSG00000044165	Bcl2l15	BCLl2-like 15 [Source:MGI Symbol;Acc:MGI:2685412]	20.3640860447243	0.635404636809362	0.500161782536846	1.27039821712598	0.203942818018298	0.398410561184737
ENSMUSG00000044167	Foxo1	forkhead box O1 [Source:MGI Symbol;Acc:MGI:1890077]	88.661930855946	0.546943560162105	0.244461038400356	2.23734450177034	0.0252638327764281	0.0947899005771583
ENSMUSG00000044172	Ptx4	pentraxin 4 [Source:MGI Symbol;Acc:MGI:1915759]	0.583023931032785	1.64581902096532	2.8581868735368	0.575826247123142	0.564732630655166	NA
ENSMUSG00000044176	Spink10	serine peptidase inhibitor, Kazal type 10 [Source:MGI Symbol;Acc:MGI:3584533]	3.15825874305998	-0.402326426873621	1.25581112629428	-0.320371764869475	0.748686526854374	NA
ENSMUSG00000044177	Wfikkn2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2 [Source:MGI Symbol;Acc:MGI:2669209]	1.82474741817504	-1.15332417257818	1.81565423607411	-0.635211346777098	0.525290583857774	NA
ENSMUSG00000044197	Gpr146	G protein-coupled receptor 146 [Source:MGI Symbol;Acc:MGI:1933113]	80.4681233481398	-0.0944215814018737	0.266338946161442	-0.354516614121615	0.722951755238949	0.850359616532699
ENSMUSG00000044199	S1pr4	sphingosine-1-phosphate receptor 4 [Source:MGI Symbol;Acc:MGI:1333809]	11.574886344033	1.00208271877035	0.68938328962084	1.45359299225471	0.146059180937687	0.323004289509278
ENSMUSG00000044201	Cdc25c	cell division cycle 25C [Source:MGI Symbol;Acc:MGI:88350]	235.207737649967	-0.00432693886949227	0.162752991860241	-0.0265859252111807	0.978789999347212	0.988517910554903
ENSMUSG00000044206	Vsig4	V-set and immunoglobulin domain containing 4 [Source:MGI Symbol;Acc:MGI:2679720]	0.570058915959452	-2.27414526993074	3.12091637927522	-0.728678693550537	0.466198228941176	NA
ENSMUSG00000044216	Kcnj4	potassium inwardly-rectifying channel, subfamily J, member 4 [Source:MGI Symbol;Acc:MGI:104743]	0.215973662741157	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044217	Aqp5	aquaporin 5 [Source:MGI Symbol;Acc:MGI:106215]	10.7968691290702	-0.9718665958076	0.712670536326475	-1.36369689256016	0.172662982471916	0.360628839443315
ENSMUSG00000044221	Grsf1	G-rich RNA sequence binding factor 1 [Source:MGI Symbol;Acc:MGI:106479]	1293.67256802685	0.215340203568692	0.0894401416439412	2.40764604807934	0.0160557388499284	0.0681971241418863
ENSMUSG00000044224	Dnajc21	DnaJ (Hsp40) homolog, subfamily C, member 21 [Source:MGI Symbol;Acc:MGI:1925371]	477.870249464608	0.346416382442351	0.125202834247311	2.76684137803208	0.00566022883444269	0.0310624799312305
ENSMUSG00000044229	Nxpe4	neurexophilin and PC-esterase domain family, member 4 [Source:MGI Symbol;Acc:MGI:1924792]	111.670467322384	-0.117778770914103	0.222188212730658	-0.530085594850512	0.596052586192358	0.765922376039301
ENSMUSG00000044231	Nhlrc1	NHL repeat containing 1 [Source:MGI Symbol;Acc:MGI:2145264]	1.02787398799064	2.59634754625553	2.31611617153507	1.12099193389541	0.262291295853508	NA
ENSMUSG00000044243	Bhlha9	basic helix-loop-helix family, member a9 [Source:MGI Symbol;Acc:MGI:2444198]	0.154654045281233	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044244	Il20rb	interleukin 20 receptor beta [Source:MGI Symbol;Acc:MGI:2143266]	41.5944038586392	0.403191652949411	0.356379530910091	1.13135468785139	0.257905835026457	0.464123930388522
ENSMUSG00000044248	Vmn1r45	vomeronasal 1 receptor 45 [Source:MGI Symbol;Acc:MGI:1333762]	0.948957851383889	-3.00814663741894	2.46834138384041	-1.21869148939952	0.22296130936161	NA
ENSMUSG00000044250	Pced1b	PC-esterase domain containing 1B [Source:MGI Symbol;Acc:MGI:2446270]	140.658218459259	0.272097865690071	0.201238751134651	1.35211466060037	0.176338638072635	0.364206191168311
ENSMUSG00000044252	Osbpl1a	oxysterol binding protein-like 1A [Source:MGI Symbol;Acc:MGI:1927551]	498.534590306164	0.0894803136412534	0.123148286032128	0.726606244588002	0.467467201752767	0.668186034248417
ENSMUSG00000044254	Pcsk9	proprotein convertase subtilisin/kexin type 9 [Source:MGI Symbol;Acc:MGI:2140260]	24.1394248717243	-0.520525096842891	0.481766934729962	-1.08045002535231	0.279941829437782	0.48940654740707
ENSMUSG00000044258	Ctla2a	cytotoxic T lymphocyte-associated protein 2 alpha [Source:MGI Symbol;Acc:MGI:88554]	53.4229758780782	1.26568931682971	0.322968511541817	3.91892482269385	8.89448492373714e-05	0.00121591198609922
ENSMUSG00000044279	Crb3	crumbs family member 3 [Source:MGI Symbol;Acc:MGI:2670904]	0.428369885751552	2.60832389180529	3.36939622975454	0.774122042629373	0.438858623467226	NA
ENSMUSG00000044286	Olfr221	olfactory receptor 221 [Source:MGI Symbol;Acc:MGI:3030055]	0.215973662741157	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044296	Zfp879	zinc finger protein 879 [Source:MGI Symbol;Acc:MGI:3053099]	0.20770243533911	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044303	Cdkn2a	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	2.00627702565416	1.24586449331565	1.58759154098438	0.784751279628993	0.43259941047481	NA
ENSMUSG00000044308	Ubr3	ubiquitin protein ligase E3 component n-recognin 3 [Source:MGI Symbol;Acc:MGI:1861100]	1200.97960407104	-0.206083683689393	0.119938083167918	-1.71825060269529	0.0857509151900112	0.224207933495809
ENSMUSG00000044309	Apol7c	apolipoprotein L 7c [Source:MGI Symbol;Acc:MGI:1920912]	3.05891763060725	2.14602301719882	1.34226744227224	1.59880434376472	0.109864083587692	NA
ENSMUSG00000044313	Mab21l3	mab-21-like 3 (C. elegans) [Source:MGI Symbol;Acc:MGI:2446273]	3.67271486323391	0.407746420792577	1.16099801166662	0.351203375626159	0.725435777851735	NA
ENSMUSG00000044317	Gpr4	G protein-coupled receptor 4 [Source:MGI Symbol;Acc:MGI:2441992]	6.96569520146505	0.463172669357459	0.847172556301362	0.546727660040839	0.584565848311849	NA
ENSMUSG00000044322	Dsc1	desmocollin 1 [Source:MGI Symbol;Acc:MGI:109173]	0.195900833449988	1.56960375280916	4.55528302302354	0.344567778747443	0.730419332744187	NA
ENSMUSG00000044328	Trp53i13	transformation related protein 53 inducible protein 13 [Source:MGI Symbol;Acc:MGI:1915125]	259.586782987014	-0.0802595608895143	0.153647877762534	-0.522360360964811	0.601419449569892	0.768732575267847
ENSMUSG00000044337	Ackr3	atypical chemokine receptor 3 [Source:MGI Symbol;Acc:MGI:109562]	200.863662122843	0.312439777133204	0.172066964791866	1.81580338510147	0.0694005378499712	0.193831919043186
ENSMUSG00000044338	Aplnr	apelin receptor [Source:MGI Symbol;Acc:MGI:1346086]	10.3255646693402	-0.422573029670122	0.729411538301971	-0.579334172110641	0.562363712094684	0.743356434176973
ENSMUSG00000044339	Alkbh2	alkB, alkylation repair homolog 2 (E. coli) [Source:MGI Symbol;Acc:MGI:2141032]	123.101045203354	-0.269395379289161	0.218410251174618	-1.23343743180709	0.217412606788806	0.416713191949498
ENSMUSG00000044340	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1 [Source:MGI Symbol;Acc:MGI:2138327]	993.307303784117	0.174483438461536	0.114454138859343	1.5244834324075	0.127387992405236	0.29509292921532
ENSMUSG00000044345	Marveld1	MARVEL (membrane-associating) domain containing 1 [Source:MGI Symbol;Acc:MGI:2147570]	2152.97918941317	-0.237113079598295	0.0853129770722781	-2.77933191098712	0.0054470836311223	0.0303018876815262
ENSMUSG00000044348	Slc25a53	solute carrier family 25, member 53 [Source:MGI Symbol;Acc:MGI:1914312]	69.4263900307921	0.25108774105753	0.27495421582989	0.913198367588857	0.361138222342831	0.571132151247893
ENSMUSG00000044349	Snhg11	small nucleolar RNA host gene 11 [Source:MGI Symbol;Acc:MGI:2441845]	1.63097074831459	1.46773608121581	1.71694098585134	0.854855288161251	0.392631265901874	NA
ENSMUSG00000044350	Lacc1	laccase (multicopper oxidoreductase) domain containing 1 [Source:MGI Symbol;Acc:MGI:2445077]	238.18601451662	0.207053028733848	0.160155947436439	1.29282135348749	0.196072853250021	0.389653254975677
ENSMUSG00000044352	Sowaha	sosondowah ankyrin repeat domain family member A [Source:MGI Symbol;Acc:MGI:2687280]	0.195900833449988	1.56960375280916	4.55528302302354	0.344567778747443	0.730419332744187	NA
